"Date","Close"
"Apr 28, 2006","90.609"
"May 31, 2006","87.738"
"Jun 30, 2006","87.725"
"Jul 31, 2006","87.929"
"Aug 31, 2006","89.837"
"Sep 29, 2006","92.015"
"Oct 31, 2006","95.065"
"Nov 30, 2006","96.715"
"Dec 29, 2006","97.747"
"Jan 31, 2007","99.417"
"Feb 28, 2007","97.376"
"Mar 30, 2007","98.310"
"Apr 30, 2007","102.429"
"May 31, 2007","105.785"
"Jun 29, 2007","103.889"
"Jul 31, 2007","100.571"
"Aug 31, 2007","101.886"
"Sep 28, 2007","105.594"
"Oct 31, 2007","107.264"
"Nov 30, 2007","102.499"
"Dec 31, 2007","101.742"
"Jan 31, 2008","95.451"
"Feb 29, 2008","92.276"
"Mar 31, 2008","91.784"
"Apr 30, 2008","96.221"
"May 30, 2008","97.553"
"Jun 30, 2008","89.444"
"Jul 31, 2008","88.298"
"Aug 29, 2008","89.317"
"Sep 30, 2008","80.975"
"Oct 31, 2008","67.009"
"Nov 28, 2008","61.865"
"Dec 31, 2008","62.494"
"Jan 30, 2009","57.321"
"Feb 27, 2009","51.256"
"Mar 31, 2009","55.537"
"Apr 30, 2009","60.773"
"May 29, 2009","63.953"
"Jun 30, 2009","63.985"
"Jul 31, 2009","68.714"
"Aug 31, 2009","70.939"
"Sep 30, 2009","73.579"
"Oct 30, 2009","72.068"
"Nov 30, 2009","76.171"
"Dec 31, 2009","77.619"
"Jan 29, 2010","74.821"
"Feb 26, 2010","76.953"
"Mar 31, 2010","81.439"
"Apr 30, 2010","82.659"
"May 31, 2010","75.825"
"Jun 30, 2010","71.676"
"Jul 30, 2010","76.596"
"Aug 31, 2010","73.022"
"Sep 30, 2010","79.536"
"Oct 29, 2010","82.574"
"Nov 30, 2010","82.474"
"Dec 31, 2010","87.850"
"Jan 31, 2011","89.867"
"Feb 28, 2011","92.680"
"Mar 31, 2011","92.651"
"Apr 29, 2011","95.383"
"May 31, 2011","94.142"
"Jun 30, 2011","92.395"
"Jul 29, 2011","90.493"
"Aug 31, 2011","85.269"
"Sep 30, 2011","79.011"
"Oct 31, 2011","87.570"
"Nov 30, 2011","87.084"
"Dec 30, 2011","87.751"
"Jan 31, 2012","91.778"
"Feb 29, 2012","95.585"
"Mar 30, 2012","98.492"
"Apr 30, 2012","97.780"
"May 31, 2012","91.529"
"Jun 29, 2012","94.994"
"Jul 31, 2012","96.162"
"Aug 31, 2012","98.159"
"Sep 28, 2012","100.499"
"Oct 31, 2012","98.556"
"Nov 30, 2012","98.908"
"Dec 31, 2012","99.619"
"Jan 31, 2013","104.758"
"Feb 28, 2013","105.852"
"Mar 29, 2013","109.665"
"Apr 30, 2013","111.708"
"May 31, 2013","113.778"
"Jun 28, 2013","112.071"
"Jul 31, 2013","117.813"
"Aug 30, 2013","114.297"
"Sep 30, 2013","117.896"
"Oct 31, 2013","122.975"
"Nov 29, 2013","126.192"
"Dec 31, 2013","129.356"
"Jan 31, 2014","124.833"
"Feb 28, 2014","130.383"
"Mar 31, 2014","131.082"
"Apr 30, 2014","131.718"
"May 30, 2014","134.550"
"Jun 30, 2014","137.215"
"Jul 31, 2014","135.114"
"Aug 29, 2014","140.230"
"Sep 30, 2014","137.828"
"Oct 31, 2014","140.988"
"Nov 28, 2014","144.405"
"Dec 31, 2014","143.716"
"Jan 30, 2015","139.516"
"Feb 27, 2015","147.313"
"Mar 31, 2015","144.951"
"Apr 30, 2015","146.122"
"May 29, 2015","147.735"
"Jun 30, 2015","144.694"
"Jul 31, 2015","147.415"
"Aug 31, 2015","138.157"
"Sep 30, 2015","134.262"
"Oct 30, 2015","145.158"
"Nov 30, 2015","145.312"
"Dec 31, 2015","142.616"
"Jan 29, 2016","134.875"
"Feb 29, 2016","134.224"
"Mar 31, 2016","143.166"
"Apr 29, 2016","143.708"
"May 31, 2016","145.970"
"Jun 30, 2016","146.100"
"Jul 29, 2016","151.466"
"Aug 31, 2016","151.311"
"Sep 30, 2016","151.245"
"Oct 31, 2016","148.204"
"Nov 30, 2016","153.143"
"Dec 30, 2016","155.757"
"Jan 31, 2017","158.817"
"Feb 28, 2017","164.677"
"Mar 31, 2017","164.649"
"Apr 28, 2017","166.237"
"May 31, 2017","168.076"
"Jun 30, 2017","168.885"
"Jul 31, 2017","172.122"
"Aug 31, 2017","172.268"
"Sep 29, 2017","175.549"
"Oct 31, 2017","179.369"
"Nov 30, 2017","184.372"
"Dec 29, 2017","186.130"
"Jan 31, 2018","196.617"
"Feb 28, 2018","189.004"
"Mar 30, 2018","184.108"
"Apr 30, 2018","184.645"
"May 31, 2018","188.703"
"Jun 29, 2018","189.735"
"Jul 31, 2018","196.325"
"Aug 31, 2018","202.382"
"Sep 28, 2018","203.025"
"Oct 31, 2018","188.718"
"Nov 30, 2018","191.928"
"Dec 31, 2018","174.351"
"Jan 31, 2019","188.440"
"Feb 28, 2019","194.314"
"Mar 29, 2019","197.611"
"Apr 30, 2019","205.303"
"May 31, 2019","191.877"
"Jun 28, 2019","205.056"
"Jul 31, 2019","207.977"
"Aug 30, 2019","203.906"
"Sep 30, 2019","207.221"
"Oct 31, 2019","211.484"
"Nov 29, 2019","218.968"
"Dec 31, 2019","225.038"
"Jan 31, 2020","225.205"
"Feb 28, 2020","206.450"
"Mar 31, 2020","179.934"
"Apr 30, 2020","203.364"
"May 29, 2020","213.478"
"Jun 30, 2020","218.034"
"Jul 31, 2020","230.707"
"Aug 31, 2020","247.626"
"Sep 30, 2020","238.091"
"Oct 30, 2020","231.653"
"Nov 30, 2020","258.030"
"Dec 31, 2020","268.300"
"Jan 29, 2021","265.548"
"Feb 26, 2021","272.104"
"Mar 31, 2021","281.982"
"Apr 30, 2021","297.072"
"May 31, 2021","298.073"
"Jun 30, 2021","306.035"
"Jul 30, 2021","312.972"
"Aug 31, 2021","321.785"
"Sep 30, 2021","306.258"
"Oct 29, 2021","327.345"
"Nov 30, 2021","323.610"
"Dec 31, 2021","336.011"
"Jan 31, 2022","316.719"
"Feb 28, 2022","307.000"
"Mar 31, 2022","317.377"
"Apr 29, 2022","288.369"
"May 31, 2022","287.239"
"Jun 30, 2022","263.064"
"Jul 29, 2022","287.303"
"Aug 31, 2022","275.580"
"Sep 30, 2022","249.671"
"Oct 31, 2022","269.223"
"Nov 30, 2022","283.313"
"Dec 30, 2022","266.272"
"Jan 31, 2023","283.515"
"Feb 28, 2023","276.270"
"Mar 31, 2023","285.627"
"Apr 28, 2023","288.983"
"May 31, 2023","290.338"
"Jun 30, 2023","309.311"
"Jul 31, 2023","319.662"
"Aug 31, 2023","313.716"
"Sep 29, 2023","298.686"
"Oct 31, 2023","291.537"
"Nov 30, 2023","318.402"
"Dec 29, 2023","332.969"
"Jan 31, 2024","337.862"
"Feb 29, 2024","355.441"
"Mar 29, 2024","366.336"
"Apr 30, 2024","350.939"
"May 31, 2024","367.165"
"Jun 28, 2024","379.851"
"Jul 31, 2024","384.302"
"Aug 30, 2024","393.033"
"Sep 30, 2024","401.033"
"Oct 31, 2024","397.779"
"Nov 29, 2024","422.109"
"Dec 31, 2024","410.885"
