"Date","Close"
"Aug 29, 2008","119.415"
"Sep 30, 2008","100.887"
"Oct 31, 2008","76.690"
"Nov 28, 2008","71.415"
"Dec 31, 2008","78.364"
"Jan 30, 2009","67.214"
"Feb 27, 2009","59.312"
"Mar 31, 2009","64.409"
"Apr 30, 2009","73.918"
"May 29, 2009","81.480"
"Jun 30, 2009","79.113"
"Jul 31, 2009","87.471"
"Aug 31, 2009","93.370"
"Sep 30, 2009","99.186"
"Oct 30, 2009","95.654"
"Nov 30, 2009","98.652"
"Dec 31, 2009","99.533"
"Jan 29, 2010","91.847"
"Feb 26, 2010","88.478"
"Mar 31, 2010","94.543"
"Apr 30, 2010","90.289"
"May 31, 2010","77.353"
"Jun 30, 2010","76.172"
"Jul 30, 2010","86.009"
"Aug 31, 2010","80.636"
"Sep 30, 2010","91.138"
"Oct 29, 2010","96.158"
"Nov 30, 2010","85.421"
"Dec 31, 2010","92.662"
"Jan 31, 2011","98.857"
"Feb 28, 2011","101.500"
"Mar 31, 2011","101.519"
"Apr 29, 2011","109.453"
"May 31, 2011","102.167"
"Jun 30, 2011","101.904"
"Jul 29, 2011","95.161"
"Aug 31, 2011","82.909"
"Sep 30, 2011","72.657"
"Oct 31, 2011","81.964"
"Nov 30, 2011","77.014"
"Dec 30, 2011","73.994"
"Jan 31, 2012","78.463"
"Feb 29, 2012","83.552"
"Mar 30, 2012","83.024"
"Apr 30, 2012","77.694"
"May 31, 2012","66.577"
"Jun 29, 2012","72.397"
"Jul 31, 2012","72.196"
"Aug 31, 2012","76.836"
"Sep 28, 2012","79.276"
"Oct 31, 2012","81.103"
"Nov 30, 2012","83.622"
"Dec 31, 2012","86.711"
"Jan 31, 2013","91.799"
"Feb 28, 2013","87.673"
"Mar 29, 2013","86.141"
"Apr 30, 2013","90.426"
"May 31, 2013","90.874"
"Jun 28, 2013","86.016"
"Jul 31, 2013","93.385"
"Aug 30, 2013","91.713"
"Sep 30, 2013","99.710"
"Oct 31, 2013","105.553"
"Nov 29, 2013","106.955"
"Dec 31, 2013","109.047"
"Jan 31, 2014","104.269"
"Feb 28, 2014","111.868"
"Mar 31, 2014","111.909"
"Apr 30, 2014","113.390"
"May 30, 2014","113.274"
"Jun 30, 2014","112.465"
"Jul 31, 2014","106.149"
"Aug 29, 2014","106.156"
"Sep 30, 2014","102.566"
"Oct 31, 2014","99.124"
"Nov 28, 2014","103.262"
"Dec 31, 2014","97.921"
"Jan 30, 2015","97.986"
"Feb 27, 2015","104.450"
"Mar 31, 2015","102.961"
"Apr 30, 2015","105.521"
"May 29, 2015","102.717"
"Jun 30, 2015","100.098"
"Jul 31, 2015","103.850"
"Aug 31, 2015","96.380"
"Sep 30, 2015","91.509"
"Oct 30, 2015","99.305"
"Nov 30, 2015","97.680"
"Dec 31, 2015","94.651"
"Jan 29, 2016","88.231"
"Feb 29, 2016","85.835"
"Mar 31, 2016","92.433"
"Apr 29, 2016","93.565"
"May 31, 2016","91.909"
"Jun 30, 2016","85.955"
"Jul 29, 2016","90.866"
"Aug 31, 2016","91.665"
"Sep 30, 2016","92.441"
"Oct 31, 2016","91.321"
"Nov 30, 2016","88.036"
"Dec 30, 2016","93.553"
"Jan 31, 2017","94.850"
"Feb 28, 2017","95.635"
"Mar 31, 2017","101.325"
"Apr 28, 2017","105.184"
"May 31, 2017","109.249"
"Jun 30, 2017","107.775"
"Jul 31, 2017","111.716"
"Aug 31, 2017","112.043"
"Sep 29, 2017","116.290"
"Oct 31, 2017","117.323"
"Nov 30, 2017","117.555"
"Dec 29, 2017","117.254"
"Jan 31, 2018","125.436"
"Feb 28, 2018","118.077"
"Mar 30, 2018","116.459"
"Apr 30, 2018","119.337"
"May 31, 2018","112.557"
"Jun 29, 2018","111.391"
"Jul 31, 2018","115.422"
"Aug 31, 2018","111.656"
"Sep 28, 2018","111.082"
"Oct 31, 2018","101.332"
"Nov 30, 2018","100.323"
"Dec 31, 2018","95.217"
"Jan 31, 2019","101.452"
"Feb 28, 2019","104.603"
"Mar 29, 2019","104.343"
"Apr 30, 2019","108.965"
"May 31, 2019","100.873"
"Jun 28, 2019","108.153"
"Jul 31, 2019","105.819"
"Aug 30, 2019","103.311"
"Sep 30, 2019","106.007"
"Oct 31, 2019","109.704"
"Nov 29, 2019","111.232"
"Dec 31, 2019","114.452"
"Jan 31, 2020","110.967"
"Feb 28, 2020","101.193"
"Mar 31, 2020","83.606"
"Apr 30, 2020","88.646"
"May 29, 2020","93.854"
"Jun 30, 2020","99.112"
"Jul 31, 2020","102.677"
"Aug 31, 2020","107.393"
"Sep 30, 2020","103.319"
"Oct 30, 2020","96.836"
"Nov 30, 2020","116.403"
"Dec 31, 2020","121.349"
"Jan 29, 2021","118.815"
"Feb 26, 2021","122.891"
"Mar 31, 2021","126.742"
"Apr 30, 2021","132.113"
"May 31, 2021","136.671"
"Jun 30, 2021","133.773"
"Jul 30, 2021","135.404"
"Aug 31, 2021","138.071"
"Sep 30, 2021","131.011"
"Oct 29, 2021","136.034"
"Nov 30, 2021","127.832"
"Dec 31, 2021","135.496"
"Jan 31, 2022","128.828"
"Feb 28, 2022","122.255"
"Mar 31, 2022","120.153"
"Apr 29, 2022","111.197"
"May 31, 2022","112.278"
"Jun 30, 2022","99.355"
"Jul 29, 2022","103.889"
"Aug 31, 2022","97.244"
"Sep 30, 2022","88.706"
"Oct 31, 2022","96.514"
"Nov 30, 2022","108.853"
"Dec 30, 2022","108.685"
"Jan 31, 2023","121.139"
