"Date","Close"
"Jul 30, 2021","260.037"
"Aug 31, 2021","266.318"
"Sep 30, 2021","255.009"
"Oct 29, 2021","257.381"
"Nov 30, 2021","246.731"
"Dec 31, 2021","250.717"
"Jan 31, 2022","245.879"
"Feb 28, 2022","238.365"
"Mar 31, 2022","232.357"
"Apr 29, 2022","219.008"
"May 31, 2022","219.308"
"Jun 30, 2022","203.639"
"Jul 29, 2022","202.237"
"Aug 31, 2022","202.305"
"Sep 30, 2022","178.225"
"Oct 31, 2022","172.604"
"Nov 30, 2022","197.863"
"Dec 30, 2022","194.626"
"Jan 31, 2023","209.913"
"Feb 28, 2023","196.178"
"Mar 31, 2023","201.526"
"Apr 28, 2023","198.832"
"May 31, 2023","195.063"
"Jun 30, 2023","201.361"
"Jul 31, 2023","213.050"
"Aug 31, 2023","199.499"
"Sep 29, 2023","193.894"
"Oct 31, 2023","186.245"
"Nov 30, 2023","200.878"
"Dec 29, 2023","208.334"
"Jan 31, 2024","198.578"
"Feb 29, 2024","207.764"
"Mar 29, 2024","212.294"
"Apr 30, 2024","212.853"
"May 31, 2024","213.467"
"Jun 28, 2024","221.055"
"Jul 31, 2024","220.754"
"Aug 30, 2024","223.837"
"Sep 30, 2024","238.272"
"Oct 31, 2024","227.826"
"Nov 29, 2024","219.492"
"Dec 31, 2024","218.862"
