"Date","Close"
"Jul 31, 2013","57.370"
"Aug 30, 2013","57.867"
"Sep 30, 2013","61.873"
"Oct 31, 2013","69.210"
"Nov 29, 2013","67.901"
"Dec 31, 2013","68.347"
"Jan 31, 2014","68.706"
"Feb 28, 2014","73.603"
"Mar 31, 2014","78.319"
"Apr 30, 2014","79.450"
"May 30, 2014","77.727"
"Jun 30, 2014","76.992"
"Jul 31, 2014","72.858"
"Aug 29, 2014","71.218"
"Sep 30, 2014","69.994"
"Oct 31, 2014","65.913"
"Nov 28, 2014","65.891"
"Dec 31, 2014","60.534"
"Jan 30, 2015","60.543"
"Feb 27, 2015","65.613"
"Mar 31, 2015","64.672"
"Apr 30, 2015","67.284"
"May 29, 2015","67.185"
"Jun 30, 2015","65.228"
"Jul 31, 2015","67.925"
"Aug 31, 2015","64.311"
"Sep 30, 2015","62.216"
"Oct 30, 2015","65.027"
"Nov 30, 2015","62.865"
"Dec 31, 2015","60.696"
"Jan 29, 2016","52.467"
"Feb 29, 2016","49.736"
"Mar 31, 2016","53.617"
"Apr 29, 2016","54.957"
"May 31, 2016","51.811"
"Jun 30, 2016","46.758"
"Jul 29, 2016","48.756"
"Aug 31, 2016","49.108"
"Sep 30, 2016","47.617"
"Oct 31, 2016","48.428"
"Nov 30, 2016","46.581"
"Dec 30, 2016","52.642"
"Jan 31, 2017","51.188"
"Feb 28, 2017","51.027"
"Mar 31, 2017","55.770"
"Apr 28, 2017","56.792"
"May 31, 2017","59.097"
"Jun 30, 2017","59.700"
"Jul 31, 2017","64.079"
"Aug 31, 2017","65.253"
"Sep 29, 2017","67.566"
"Oct 31, 2017","66.622"
"Nov 30, 2017","66.910"
"Dec 29, 2017","65.885"
"Jan 31, 2018","73.378"
"Feb 28, 2018","69.041"
"Mar 30, 2018","69.244"
"Apr 30, 2018","72.888"
"May 31, 2018","63.573"
"Jun 29, 2018","62.984"
"Jul 31, 2018","64.806"
"Aug 31, 2018","58.657"
"Sep 28, 2018","59.858"
"Oct 31, 2018","54.247"
"Nov 30, 2018","54.581"
"Dec 31, 2018","52.704"
"Jan 31, 2019","56.993"
"Feb 28, 2019","58.946"
"Mar 29, 2019","60.149"
"Apr 30, 2019","61.120"
"May 31, 2019","55.227"
"Jun 28, 2019","60.478"
"Jul 31, 2019","59.459"
"Aug 30, 2019","58.629"
"Sep 30, 2019","60.103"
"Oct 31, 2019","62.855"
"Nov 29, 2019","63.136"
"Dec 31, 2019","64.860"
"Jan 31, 2020","63.229"
"Feb 28, 2020","58.989"
"Mar 31, 2020","45.698"
"Apr 30, 2020","46.510"
"May 29, 2020","48.890"
"Jun 30, 2020","52.549"
"Jul 31, 2020","54.295"
"Aug 31, 2020","56.246"
"Sep 30, 2020","53.016"
"Oct 30, 2020","49.359"
"Nov 30, 2020","62.555"
"Dec 31, 2020","64.849"
"Jan 29, 2021","62.035"
"Feb 26, 2021","65.571"
"Mar 31, 2021","68.666"
"Apr 30, 2021","68.792"
"May 31, 2021","72.784"
"Jun 30, 2021","70.381"
"Jul 30, 2021","70.649"
"Aug 31, 2021","71.576"
"Sep 30, 2021","69.236"
"Oct 29, 2021","72.502"
"Nov 30, 2021","67.503"
"Dec 31, 2021","72.445"
"Jan 31, 2022","70.321"
"Feb 28, 2022","66.917"
"Mar 31, 2022","64.930"
"Apr 29, 2022","59.848"
"May 31, 2022","61.235"
"Jun 30, 2022","52.317"
"Jul 29, 2022","53.421"
"Aug 31, 2022","50.940"
"Sep 30, 2022","47.600"
"Oct 31, 2022","52.986"
"Nov 30, 2022","59.817"
"Dec 30, 2022","59.800"
"Jan 31, 2023","67.361"
"Feb 28, 2023","67.764"
"Mar 31, 2023","68.209"
"Apr 28, 2023","70.356"
"May 31, 2023","65.039"
"Jun 30, 2023","72.099"
"Jul 31, 2023","76.354"
"Aug 31, 2023","73.385"
"Sep 29, 2023","70.354"
"Oct 31, 2023","69.489"
"Nov 30, 2023","76.375"
"Dec 29, 2023","78.749"
"Jan 31, 2024","78.630"
"Feb 29, 2024","83.197"
"Mar 29, 2024","89.096"
"Apr 30, 2024","85.251"
"May 31, 2024","88.449"
"Jun 28, 2024","83.933"
"Jul 31, 2024","86.707"
"Aug 30, 2024","90.958"
"Sep 30, 2024","90.771"
"Oct 31, 2024","88.862"
"Nov 29, 2024","83.625"
"Dec 31, 2024","83.888"
